"Time","  FARAZGANZ NEW BRIDGE WL_I_1H (m)"," ALEXANDER WL_I_1H (m)"," BAKKHALI RIVER  ( KHURUSHKUL) WL_I_1H (m)"," BASHKHALI  (JALKADAR CANAL) BRIDGE WL_I_1H (m)"," BEKUTIA FERRY GHAT WL_I_1H (m)"," BOLIR POL  BRIDGE WL_I_1H (m)"," CHAR AMANULLAH WL_I_1H (m)"," CHAR JABBAR RAMGOTI BRIDGE WL_I_1H (m)"," CHAR MONTAZ SLUICE GATE, BAZAR WL_I_1H (m)"," DUBLAR CHAR WL_I_1H (m)"," GABKHAN BRIDGE WL_I_1H (m)"," GODARPAR SLUICE GATE  (SANGUA BRIDGE) WL_I_1H (m)"," GOLACHIPA FERRY GHAT WL_I_1H (m)"," KALAPARA BRIDGE WL_I_1H (m)"," KARNAFULI SHAH AMANAT BRIDGE WL_I_1H (m)"," KARNAPHULI  RIVER (SUPPORT PADMA OIL COMPANY LTD.) WL_I_1H (m)"," KUAKATA (ALIPUR BRIDGE) WL_I_1H (m)"," KUMIRA (JETTY GHAT) WL_I_1H (m)"," MAYA BRIDGE WL_I_1H (m)"," MOGNAMA JETTY WL_I_1H (m)"," MOHESHKHALI (NEW JETTY GHAT) WL_I_1H (m)"," MONPURA  (HAJIRHAT LAUNCH GHAT) WL_I_1H (m)"," MOTIRHAT NEW REGULATOR (MOJU  CHOWDHURY'S HAT)  WL_I_1H (m)"," MUKTARIA  GHAT  (HATIYA NIJHUM DWIP FERRY RT) WL_I_1H (m)"," MUSAPUR REGULATOR  (SLUICE GATE) WL_I_1H (m)"," NAF RIVER WL_I_1H (m)"," RAJU-KHAL STEEL BRIDGE  (NEAR INANI BEACH) WL_I_1H (m)"," RANGABALI WL_I_1H (m)"," SANDWIP (GUPTOCHORA  JETTY GHAT) WL_I_1H (m)"," SHAPORIR DWIP  (JETTY TERMINAL) WL_I_1H (m)"," TULATULI SLUICE GATE WL_I_1H (m)","BOWLESHSWAR BAZAR (KHETACHIRA) WL_I_1H (m)","CHARFESHION (NEW SULEJ GATE) WL_I_1H (m)","GABURA HAT (BRIDGE) WL_I_1H (m)","JOYALVANGA SLUICE GATE(TALTALI) WL_I_1H (m)","MORELGANJ  BRIDGE WL_I_1H (m)","PAYRA  JETTY (THERMAL POWER PLANT) WL_I_1H (m)","ST. MARTIN  (LANDING JETTY OF ST. MARTIN) WL_I_1H (m)","THOTA  JETTY ( JAYMONI BAZAR) WL_I_1H (m)","ULANIA DASHMINA (BRIDGE) WL_I_1H (m)"
"02/07/2025 17:00:00",1.186,,,,1.383,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.572,,,,,,,1.191,,,
"02/07/2025 17:15:00",1.202,,,,1.365,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.476,,,,,,,1.141,,,
"02/07/2025 17:30:00",1.222,,,,1.361,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.358,,,,,,,1.061,,,
"02/07/2025 17:45:00",1.238,,,,1.364,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.265,,,,,,,0.982,,,
"02/07/2025 18:00:00",1.249,,,,1.353,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.148,,,,,,,0.941,,,
"02/07/2025 18:15:00",1.252,,,,1.333,,,,,,,,,14.515,,,,,,,,,,,,,,,,0.074,,,,,,,0.843,,,
"02/07/2025 18:30:00",1.247,,,,1.31,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.042,,,,,,,0.765,,,
"02/07/2025 18:45:00",1.232,,,,1.275,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.131,,,,,,,0.7,,,
"02/07/2025 19:00:00",1.193,,,,1.228,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.179,,,,,,,0.624,,,
"02/07/2025 19:15:00",1.168,,,,1.187,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.253,,,,,,,0.533,,,
"02/07/2025 19:30:00",1.108,,,,1.148,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.286,,,,,,,0.465,,,
"02/07/2025 19:45:00",1.039,,,,1.084,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.337,,,,,,,0.371,,,
"02/07/2025 20:00:00",0.988,,,,1.023,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.332,,,,,,,0.305,,,
"02/07/2025 20:15:00",0.942,,,,0.977,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.342,,,,,,,0.22,,,
"02/07/2025 20:30:00",0.907,,,,0.932,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.351,,,,,,,0.175,,,
"02/07/2025 20:45:00",0.875,,,,0.901,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.355,,,,,,,0.125,,,
"02/07/2025 21:00:00",0.855,,,,0.864,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.338,,,,,,,0.094,,,
"02/07/2025 21:15:00",0.83,,,,0.833,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.336,,,,,,,0.063,,,
"02/07/2025 21:30:00",0.843,,,,0.806,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.27,,,,,,,0.036,,,
"02/07/2025 21:45:00",0.837,,,,0.774,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.221,,,,,,,-0.004,,,
"02/07/2025 22:00:00",0.81,,,,0.741,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.146,,,,,,,-0.018,,,
"02/07/2025 22:15:00",0.783,,,,0.714,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.043,,,,,,,-0.036,,,
"02/07/2025 22:30:00",0.772,,,,0.677,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.024,,,,,,,-0.064,,,
"02/07/2025 22:45:00",0.76,,,,0.646,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.061,,,,,,,-0.088,,,
"02/07/2025 23:00:00",0.747,,,,0.607,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.146,,,,,,,-0.066,,,
"02/07/2025 23:15:00",0.724,,,,0.576,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.218,,,,,,,-0.051,,,
"02/07/2025 23:30:00",0.71,,,,0.543,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.28,,,,,,,0,,,
"02/07/2025 23:45:00",0.712,,,,0.512,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.365,,,,,,,0.053,,,
"03/07/2025 00:00:00",0.697,,,,0.491,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.448,,,,,,,0.124,,,
"03/07/2025 00:15:00",0.669,,,,0.466,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.555,,,,,,,0.191,,,
"03/07/2025 00:30:00",0.656,,,,0.457,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.614,,,,,,,0.263,,,
"03/07/2025 00:45:00",0.627,,,,0.444,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.705,,,,,,,0.346,,,
"03/07/2025 01:00:00",0.608,,,,0.44,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.778,,,,,,,0.44,,,
"03/07/2025 01:15:00",0.585,,,,0.448,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.796,,,,,,,0.499,,,
"03/07/2025 01:30:00",0.558,,,,0.472,,,,,,,,,14.466,,,,,,,,,,,,,,,,0.834,,,,,,,0.586,,,
"03/07/2025 01:45:00",0.531,,,,0.489,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.877,,,,,,,0.678,,,
"03/07/2025 02:00:00",0.518,,,,0.541,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.892,,,,,,,0.754,,,
"03/07/2025 02:15:00",0.512,,,,0.601,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.959,,,,,,,0.824,,,
"03/07/2025 02:30:00",0.511,,,,0.684,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.983,,,,,,,0.865,,,
"03/07/2025 02:45:00",0.523,,,,0.773,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.013,,,,,,,0.951,,,
"03/07/2025 03:00:00",0.536,,,,0.845,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.982,,,,,,,0.991,,,
"03/07/2025 03:15:00",0.566,,,,0.933,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.966,,,,,,,1.038,,,
"03/07/2025 03:30:00",0.602,,,,1.015,,,,,,,,,14.156,,,,,,,,,,,,,1.151,,,0.946,,,,,,,1.089,,,
"03/07/2025 03:45:00",0.643,,,,1.071,,,,,,,,,14.829,,,,,,,,,,,,,1.142,,,0.924,,,,,,,1.121,,,
"03/07/2025 04:00:00",0.716,,,,1.117,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.901,,,,,,,1.157,,,
"03/07/2025 04:15:00",0.807,,,,1.174,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.897,,,,,,,1.17,,,
"03/07/2025 04:30:00",0.867,,,,1.197,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.848,,,,,,,1.157,,,
"03/07/2025 04:45:00",0.917,,,,1.222,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.756,,,,,,,1.17,,,
"03/07/2025 05:00:00",0.961,,,,1.237,,,,,,,,,14.559,,,,,,,,,,,,,,,,0.705,,,,,,,1.166,,,
"03/07/2025 05:15:00",0.998,,,,1.545,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.683,,,,,,,1.131,,,
"03/07/2025 05:30:00",1.043,,,,1.551,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.604,,,,,,,1.125,,,
"03/07/2025 05:45:00",1.068,,,,1.29,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.586,,,,,,,1.087,,,
"03/07/2025 06:00:00",1.084,,,,1.28,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.507,,,,,,,1.027,,,
"03/07/2025 06:15:00",1.109,,,,1.649,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.437,,,,,,,0.969,,,
"03/07/2025 06:30:00",1.121,,,,1.944,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.378,,,,,,,0.917,,,
"03/07/2025 06:45:00",1.134,,,,1.558,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.292,,,,,,,0.858,,,
"03/07/2025 07:00:00",1.138,,,,1.619,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.189,,,,,,,0.799,,,
"03/07/2025 07:15:00",1.134,,,,1.192,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.121,,,,,,,0.713,,,
"03/07/2025 07:30:00",1.119,,,,1.156,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.067,,,,,,,0.667,,,
"03/07/2025 07:45:00",1.095,,,,1.122,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.055,,,,,,,0.587,,,
"03/07/2025 08:00:00",1.061,,,,1.08,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.029,,,,,,,0.511,,,
"03/07/2025 08:15:00",1.021,,,,1.053,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.077,,,,,,,0.472,,,
"03/07/2025 08:30:00",0.975,,,,1.016,,,,,,,,,,,,,,,,,,,,,,,,,-0.112,,,,,,,0.401,,,
"03/07/2025 08:45:00",0.937,,,,0.965,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.152,,,,,,,0.379,,,
"03/07/2025 09:00:00",0.893,,,,0.921,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.154,,,,,,,0.331,,,
"03/07/2025 09:15:00",0.852,,,,0.896,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.139,,,,,,,0.274,,,
"03/07/2025 09:30:00",0.838,,,,0.857,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.116,,,,,,,0.254,,,
"03/07/2025 09:45:00",0.823,,,,0.832,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.053,,,,,,,0.228,,,
"03/07/2025 10:00:00",0.814,,,,0.81,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.01,,,,,,,0.205,,,
"03/07/2025 10:15:00",0.793,,,,0.787,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.087,,,,,,,0.184,,,
"03/07/2025 10:30:00",0.776,,,,0.773,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.192,,,,,,,0.183,,,
"03/07/2025 10:45:00",0.783,,,,0.749,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.224,,,,,,,0.161,,,
"03/07/2025 11:00:00",0.777,,,,0.716,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.286,,,,,,,0.159,,,
"03/07/2025 11:15:00",0.763,,,,0.692,,,,,,,,,,,,,,,,,,,,,,,,,0.333,,,,,,,0.174,,,
"03/07/2025 11:30:00",0.743,,,,0.671,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.383,,,,,,,0.208,,,
"03/07/2025 11:45:00",0.734,,,,0.644,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.439,,,,,,,0.272,,,
"03/07/2025 12:00:00",0.725,,,,0.622,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.493,,,,,,,0.294,,,
"03/07/2025 12:15:00",0.727,,,,0.607,,,,,,,,,,,,,,,,,,,,,,,,,0.583,,,,,,,0.336,,,
"03/07/2025 12:30:00",0.703,,,,0.589,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.626,,,,,,,0.369,,,
"03/07/2025 12:45:00",0.678,,,,0.587,,,,,,,,,14.567,,,,,,,,,,,,,,,,0.683,,,,,,,0.471,,,
"03/07/2025 13:00:00",0.665,,,,0.578,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.758,,,,,,,0.533,,,
"03/07/2025 13:15:00",0.656,,,,0.601,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.77,,,,,,,0.662,,,
"03/07/2025 13:30:00",0.639,,,,0.612,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.824,,,,,,,0.714,,,
"03/07/2025 13:45:00",0.647,,,,0.646,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.93,,,,,,,0.773,,,
"03/07/2025 14:00:00",,,,,0.674,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.904,,,,,,,0.829,,,
"03/07/2025 14:15:00",,,,,0.731,,,,,,,,,,,,,,,,,,,,,,,,,0.984,,,,,,,0.902,,,
"03/07/2025 14:30:00",0.621,,,,0.803,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.476,,,,,,,0.981,,,
"03/07/2025 14:45:00",,,,,0.869,,,,,,,,,,,,,,,,,,,,,,,,,1.039,,,,,,,1.029,,,
"03/07/2025 15:00:00",,,,,0.943,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.033,,,,,,,1.069,,,
"03/07/2025 15:15:00",,,,,1.011,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.024,,,,,,,1.07,,,
"03/07/2025 15:30:00",0.74,,,,1.417,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.006,,,,,,,1.155,,,
"03/07/2025 15:45:00",0.797,,,,1.422,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.986,,,,,,,1.157,,,
"03/07/2025 16:00:00",,,,,1.203,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.909,,,,,,,1.182,,,
"03/07/2025 16:15:00",0.922,,,,1.224,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.874,,,,,,,1.179,,,
"03/07/2025 16:30:00",0.97,,,,1.25,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.806,,,,,,,1.209,,,
"03/07/2025 16:45:00",1.01,,,,1.279,,,,,,,,,,,,,,,,,,,,,,,,,0.737,,,,,,,1.169,,,
"03/07/2025 17:00:00",1.037,,,,1.282,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.634,,,,,,,1.137,,,
"03/07/2025 17:15:00",1.055,,,,1.295,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.595,,,,,,,1.097,,,
"03/07/2025 17:30:00",1.091,,,,1.301,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.534,,,,,,,1.101,,,
"03/07/2025 17:45:00",,,,,1.449,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.479,,,,,,,1.003,,,
"03/07/2025 18:00:00",1.134,,,,1.294,,,,,,,,,14.374,,,,,,,,,,,,,,,,0.412,,,,,,,0.957,,,
"03/07/2025 18:15:00",1.166,,,,1.277,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.329,,,,,,,0.897,,,
"03/07/2025 18:30:00",,,,,1.29,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.26,,,,,,,0.844,,,
"03/07/2025 18:45:00",1.157,,,,1.259,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.134,,,,,,,0.78,,,
"03/07/2025 19:00:00",1.141,,,,1.229,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.081,,,,,,,0.701,,,
"03/07/2025 19:15:00",1.144,,,,1.19,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.015,,,,,,,0.649,,,
"03/07/2025 19:30:00",,,,,1.14,,,,,,,,,,,,,,,,,,,,,,,,,-0.055,,,,,,,0.571,,,
"03/07/2025 19:45:00",1.088,,,,1.111,,,,,,,,,14.148,,,,,,,,,,,,,,,,-0.131,,,,,,,0.489,,,
"03/07/2025 20:00:00",1.028,,,,1.081,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.226,,,,,,,0.427,,,
"03/07/2025 20:15:00",,,,,1.052,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.27,,,,,,,0.35,,,
"03/07/2025 20:30:00",0.912,,,,1.017,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.295,,,,,,,0.271,,,
"03/07/2025 20:45:00",0.867,,,,0.971,,,,,,,,,14.514,,,,,,,,,,,,,,,,-0.313,,,,,,,0.202,,,
"03/07/2025 21:00:00",0.826,,,,0.924,,,,,,,,,14.468,,,,,,,,,,,,,,,,-0.363,,,,,,,0.156,,,
"03/07/2025 21:15:00",0.782,,,,0.897,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.383,,,,,,,0.069,,,
"03/07/2025 21:30:00",,,,,0.861,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.353,,,,,,,0.016,,,
"03/07/2025 21:45:00",0.725,,,,0.816,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.337,,,,,,,-0.02,,,
"03/07/2025 22:00:00",0.709,,,,0.785,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.306,,,,,,,-0.081,,,
"03/07/2025 22:15:00",,,,,0.754,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.291,,,,,,,-0.111,,,
"03/07/2025 22:30:00",0.652,,,,0.727,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.242,,,,,,,-0.136,,,
"03/07/2025 22:45:00",,,,,0.692,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.219,,,,,,,-0.139,,,
"03/07/2025 23:00:00",0.61,,,,0.661,,,,,,,,,,,,,,,,,,,,,,,,,-0.144,,,,,,,-0.151,,,
"03/07/2025 23:15:00",,,,,0.62,,,,,,,,,14.47,,,,,,,,,,,,,,,,-0.004,,,,,,,-0.121,,,
"03/07/2025 23:30:00",,,,,0.586,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.049,,,,,,,-0.099,,,
"03/07/2025 23:45:00",0.552,,,,0.549,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.071,,,,,,,-0.106,,,
"04/07/2025 00:00:00",0.529,,,,0.516,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.129,,,,,,,-0.074,,,
"04/07/2025 00:15:00",0.508,,,,0.498,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.233,,,,,,,-0.058,,,
"04/07/2025 00:30:00",0.498,,,,0.477,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.291,,,,,,,0.01,,,
"04/07/2025 00:45:00",0.475,,,,0.444,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.391,,,,,,,0.071,,,
"04/07/2025 01:00:00",0.48,,,,0.429,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.485,,,,,,,0.124,,,
"04/07/2025 01:15:00",,,,,0.422,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.562,,,,,,,0.234,,,
"04/07/2025 01:30:00",,,,,0.412,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.66,,,,,,,0.314,,,
"04/07/2025 01:45:00",0.426,,,,0.421,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.748,,,,,,,0.427,,,
"04/07/2025 02:00:00",0.412,,,,0.427,,,,,,,,,,,,,,,,,,,,,,,,,0.771,,,,,,,0.491,,,
"04/07/2025 02:15:00",0.404,,,,0.45,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.781,,,,,,,0.577,,,
"04/07/2025 02:30:00",0.391,,,,0.465,,,,,,,,,,,,,,,,,,,,,,,,,0.844,,,,,,,0.636,,,
"04/07/2025 02:45:00",0.382,,,,0.495,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.97,,,,,,,0.67,,,
"04/07/2025 03:00:00",0.381,,,,0.583,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.931,,,,,,,0.717,,,
"04/07/2025 03:15:00",0.391,,,,0.671,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.943,,,,,,,0.795,,,
"04/07/2025 03:30:00",0.405,,,,0.764,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.977,,,,,,,0.823,,,
"04/07/2025 03:45:00",0.493,,,,0.837,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.043,,,,,,,0.875,,,
"04/07/2025 04:00:00",0.587,,,,0.904,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.032,,,,,,,0.924,,,
"04/07/2025 04:15:00",0.655,,,,0.966,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.972,,,,,,,0.959,,,
"04/07/2025 04:30:00",0.694,,,,1.009,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.966,,,,,,,1.001,,,
"04/07/2025 04:45:00",,,,,1.037,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.926,,,,,,,1.019,,,
"04/07/2025 05:00:00",0.735,,,,1.068,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.911,,,,,,,1.027,,,
"04/07/2025 05:15:00",0.786,,,,1.381,,,,,,,,,14.048,,,,,,,,,,,,,,,,0.872,,,,,,,1.012,,,
"04/07/2025 05:30:00",0.837,,,,1.092,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.873,,,,,,,1.034,,,
"04/07/2025 05:45:00",0.885,,,,1.103,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.832,,,,,,,1.016,,,
"04/07/2025 06:00:00",0.912,,,,1.186,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.779,,,,,,,1.002,,,
"04/07/2025 06:15:00",0.936,,,,1.15,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.699,,,,,,,1.009,,,
"04/07/2025 06:30:00",0.966,,,,1.159,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.636,,,,,,,0.991,,,
"04/07/2025 06:45:00",0.998,,,,1.177,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.608,,,,,,,0.993,,,
"04/07/2025 07:00:00",1.02,,,,1.173,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.581,,,,,,,0.961,,,
"04/07/2025 07:15:00",1.029,,,,1.175,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.491,,,,,,,0.922,,,
"04/07/2025 07:30:00",1.028,,,,1.157,,,,,,,,,14.101,,,,,,,,,,,,,,,,0.427,,,,,,,0.906,,,
"04/07/2025 07:45:00",1.028,,,,1.14,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.351,,,,,,,0.849,,,
"04/07/2025 08:00:00",1.03,,,,1.118,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.226,,,,,,,0.783,,,
"04/07/2025 08:15:00",1.02,,,,1.086,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.21,,,,,,,0.69,,,
"04/07/2025 08:30:00",1.019,,,,1.066,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.192,,,,,,,0.588,,,
"04/07/2025 08:45:00",1.022,,,,1.053,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.052,,,,,,,0.528,,,
"04/07/2025 09:00:00",1.002,,,,1.039,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.028,,,,,,,0.504,,,
"04/07/2025 09:15:00",0.979,,,,1.009,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.001,,,,,,,0.448,,,
"04/07/2025 09:30:00",0.944,,,,0.958,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.047,,,,,,,0.406,,,
"04/07/2025 09:45:00",0.907,,,,0.934,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.011,,,,,,,0.35,,,
"04/07/2025 10:00:00",0.883,,,,0.898,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.028,,,,,,,0.303,,,
"04/07/2025 10:15:00",0.833,,,,0.882,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.02,,,,,,,0.259,,,
"04/07/2025 10:30:00",0.782,,,,0.855,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.063,,,,,,,0.226,,,
"04/07/2025 10:45:00",0.742,,,,0.835,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.03,,,,,,,0.207,,,
"04/07/2025 11:00:00",0.727,,,,0.778,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.02,,,,,,,0.199,,,
"04/07/2025 11:15:00",0.726,,,,0.749,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.062,,,,,,,0.141,,,
"04/07/2025 11:30:00",0.73,,,,0.709,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.088,,,,,,,0.152,,,
"04/07/2025 11:45:00",0.712,,,,0.685,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.19,,,,,,,0.143,,,
"04/07/2025 12:00:00",0.716,,,,0.661,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.227,,,,,,,0.136,,,
"04/07/2025 12:15:00",0.703,,,,0.637,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.304,,,,,,,0.141,,,
"04/07/2025 12:30:00",0.702,,,,0.608,,,,,,,,,14.02,,,,,,,,,,,,,,,,0.304,,,,,,,0.154,,,
"04/07/2025 12:45:00",0.686,,,,0.588,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.318,,,,,,,0.165,,,
"04/07/2025 13:00:00",0.662,,,,0.553,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.323,,,,,,,0.18,,,
"04/07/2025 13:15:00",0.646,,,,0.53,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.407,,,,,,,0.211,,,
"04/07/2025 13:30:00",0.634,,,,0.505,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.454,,,,,,,0.248,,,
"04/07/2025 13:45:00",0.63,,,,0.501,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.525,,,,,,,0.296,,,
"04/07/2025 14:00:00",0.609,,,,0.512,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.615,,,,,,,0.376,,,
"04/07/2025 14:15:00",0.583,,,,0.513,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.667,,,,,,,0.439,,,
"04/07/2025 14:30:00",0.557,,,,0.508,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.74,,,,,,,0.509,,,
"04/07/2025 14:45:00",0.55,,,,0.504,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.772,,,,,,,0.53,,,
